cluster_id,TF_name,A_score,E_score,O_score,rank_A_score,rank_E_score,rank_O_score,rank_sum,TF_rank
c3,CUX1,0.6685600372692724,0.005677633618778683,2.791666666666667,145,439,425,1009,425
c1,E2F8,0.436016341192356,0,4.666666666666667,172,437,403,1012,425
c2,RAX,-6.131652488286021,2.4258925279243377,6.1,432,240,350,1022,425
c1,TEF,-0.7487167477782241,0.1393921255487722,4.5,251,351,410,1012,426
c3,E2F3,0.047830858747801686,0.6997184409415784,1.2307692307692308,257,314,454,1025,426
c2,ATF7,-2.234153002217541,2.129365933205221,3.7,365,251,411,1027,426
c1,PHOX2A,-6.075220372633507,1.5248766392844544,9.75,430,270,316,1016,427
c3,IRF9,-1.440355531843678,8.681348978541621,1.0909090909090908,434,135,456,1025,427
c2,E2F3,-1.354746189461674,1.6107045813561336,1,303,266,461,1030,427
c1,LHX2,-5.053738649937483,0.7087612962856775,9,401,297,328,1026,428
c3,ZNF528,0.39567642428864447,0.031514522472171326,3.625,195,417,415,1027,428
c2,FOXE1,-2.4094850507201193,0.6379418774812609,6,371,307,355,1033,428
c3,MAF,-0.6397804128338646,0.0015570955071623899,16.416666666666668,369,450,209,1028,429
c1,MYF6,-4.98795107032686,0.032514403556078604,14.25,400,376,254,1030,429
c2,GSX1,-6.912753149491182,3.8669403484058256,4.7,439,207,388,1034,429
c3,HSF2,-0.7838692977413303,2.776563593468946,4.25,392,235,401,1028,430
c1,FOXK1,-5.992572056133458,0.010614085835715084,19,427,402,202,1031,430
c2,TBX19,-1.7113501087676233,1.7659048549493024,2,331,261,442,1034,430
c3,BATF3,-2.1498879488399383,0.10724983930969717,16.875,448,378,203,1029,431
c1,GATA4,-1.9929167354771518,0,14.25,326,453,255,1034,431
c2,CREM,-1.9884226675003143,0.013812370758434346,11.6,355,418,264,1037,431
c3,TP63,-0.5164352768520837,3.571070364571505,1.0833333333333333,355,217,457,1029,432
c1,NFIC,-11.34959284530311,0,33.5,463,463,112,1038,432
c2,NEUROD2,-1.4423384870659777,0.32517593431009206,4.5,312,335,393,1040,432
c3,POU2F1,-4.421908797481676,0.5326717226777355,13.5,460,330,241,1031,433
c1,LHX6,-2.212328836352275,0.19151423878549495,7,337,342,360,1039,433
c2,ESRRA,-2.657995414642645,0,16.6,383,462,200,1045,433
c3,HNF1B,0.007366608791373343,0.17499161751383357,4.208333333333333,266,367,402,1035,434
c1,NFIA,-8.708269228708186,0.012888158183954074,20,457,397,189,1043,434
c2,DMRT3,-0.5029825914579399,0.0027493913340159632,4.3,219,441,397,1057,434
c1,NOTO,-2.82687987488789,0.14344499087363827,9,364,350,329,1043,435
c3,TP73,0.19431188192514837,0.045427248993729,3.7391304347826084,228,404,412,1044,435
c2,HNF1B,-0.7771484448911186,0.08136220123459895,2.8,250,382,426,1058,435
c1,NEUROD2,-1.7811799681622653,0.4390677686894534,4.25,317,311,415,1043,436
c3,VDR,0.10117127914098381,0.0810973431047225,3.6956521739130435,245,388,413,1046,436
c2,OLIG3,-1.5653979961495312,0.013990620985701653,7.5,319,417,323,1059,436
c1,ZBTB18,-4.9300898939719575,0.04507475329615218,12.25,399,370,278,1047,437
c3,POU5F1,-7.203197516311291,0.03747241406576244,19.125,463,412,176,1051,437
c2,HNF1A,-0.9866187614651489,0.028979494516320755,4.7,269,402,390,1061,437
c1,HESX1,-6.358525868877603,1.9271367372828718,7.25,436,257,358,1051,438
c3,SMAD5,-0.021068001555755993,0.041596075788143755,5.416666666666667,269,409,376,1054,438
c2,DUX4,-1.5019888015460003,0.023669427565205937,6.5,317,407,341,1065,438
c1,RFX4,-2.141051636515805,0.00453019566011641,10.25,332,415,308,1055,439
c3,IRF7,-0.6890771862424285,0.5251901135581046,6.5,375,332,349,1056,439
c2,LHX2,-7.236031579451346,0.450754307231268,8.4,444,325,305,1074,439
c1,CEBPB,-2.0793862173863173,0.25777844849666204,5.25,331,333,391,1055,440
c3,ESR1,0.6401927033679095,0,1.2727272727272727,148,459,453,1060,440
c2,MAFG,-2.5494693700006303,0.004776559181164475,11.8,377,436,263,1076,440
c1,OLIG3,-0.8549947728912153,0,7.75,259,446,352,1057,441
c3,GRHL1,-0.38432970102352676,0.07766313619566548,6.833333333333333,333,389,339,1061,441
c2,PPARG,-0.20931551651166755,0,2.375,192,455,431,1078,441
c1,MNX1,-6.673154970008451,0.11368155282845382,13.75,441,356,262,1059,442
c3,CREB3,-0.36868191676538836,0.01704605651853702,8.583333333333334,328,427,308,1063,442
c2,NR3C1,-1.4552567160443435,0.49038838430685927,1.1666666666666667,313,321,454,1088,442
c1,SMAD5,-0.6215551550668073,0.00306441262896356,4.75,240,418,402,1060,443
c3,POU3F3,-3.2033041980101933,0.15258341197127392,13.625,456,373,240,1069,443
c2,NEUROG1,-2.434402849162873,0.56575293274858,4.111111111111111,372,317,401,1090,443
c3,OLIG3,-0.5727985992544126,0.1536367793062154,6.833333333333333,360,372,338,1070,444
c1,FOXE1,-6.84496664910309,0.315005222190724,10.25,443,326,307,1076,444
c2,EVX2,-0.9383757576259528,0.007202598046640144,4.3,264,431,396,1091,444
c3,ETV2,-1.3713534022662235,0.008921687726020316,16.458333333333332,433,435,208,1076,445
c1,ESR1,0.1346748913395433,0,1.3333333333333333,189,440,452,1081,445
c2,LBX2,-6.273064749799321,0.6807106938522653,5.7,434,304,362,1100,445
c3,ZNF143,0.22384769184015174,0.03339499633256478,2.25,222,415,439,1076,446
c1,RFX5,-2.640446861411625,0.07810017249975156,6.5,359,364,365,1088,446
c2,ONECUT2,-3.313536528204967,1.2190303768174269,2.4444444444444446,396,278,429,1103,446
c3,TEAD2,-2.1163035011081655,0.009305240879951188,17,447,434,200,1081,447
c2,RFX4,-3.391984390653527,0.02560074939821288,8.8,398,405,301,1104,447
c1,CUX1,-0.43995560183176496,0,2.5,229,444,436,1109,447
c3,POU3F1,-3.514027248264823,0.07759034434544365,14.083333333333334,458,390,234,1082,448
c2,ESRRB,-2.2753910978326823,0.004561430086381443,8.5,367,437,304,1108,448
c1,EVX2,-2.6336190766946777,0.02947903104970826,6.25,358,380,373,1111,448
c3,OTX2,-0.5773476701578953,0.05697969192847679,7.708333333333334,361,398,324,1083,449
c2,E2F8,-0.44721414347114824,0,2.3,215,459,435,1109,449
c1,PPARG,-0.9663921150361556,0,4.666666666666667,265,447,404,1116,449
c3,OLIG2,-0.6628184893054256,0.5234457344285249,5.291666666666667,372,333,378,1083,450
c2,RFX5,-4.161211456648482,0.2610375795550948,5.5,410,346,367,1123,450
c1,DMRT3,-1.4917297871313622,0,5.5,301,450,387,1138,450
c3,POU1F1,-3.4916171239962464,0.1973928166120287,11.333333333333334,457,362,268,1087,451
c2,TLX1,-9.09806637652556,0.01238230778527609,12.6,453,419,254,1126,451
c1,NR3C2,-1.938194839166339,0.1326706741235313,1,324,354,462,1140,451
c3,NFKB1,-1.0829268744888805,2.922111058692883,1.9,416,231,442,1089,452
c2,TGIF2LX,-6.123207708435595,0.24873590977489032,6.2,431,348,347,1126,452
c1,HOXA6,-2.4930406551709026,0,7.5,349,455,355,1159,452
c3,CEBPD,-0.5006694222454068,0,10.666666666666666,354,463,277,1094,453
c2,MIXL1,-4.961542736361319,0.42280621039410987,4.9,416,329,382,1127,453
c1,NR3C1,-2.2023090780512558,0.1028741532137608,1,336,360,463,1159,453
c3,NEUROG1,-0.7755928684395027,0.871410836742102,3.9166666666666665,388,305,409,1102,454
c2,CUX1,-1.063714730255555,0.005077420964923426,3.3,277,435,420,1132,454
c1,NRL,-2.9482038578327474,0.00759199398436554,5.5,369,406,385,1160,454
c3,NEUROD2,-0.7458620629781184,0.3910790308826908,5,384,341,384,1109,455
c2,MNX1,-6.422939290052021,0.03463455617466158,7.9,435,396,311,1142,455
c1,TLX1,-11.250246235671561,0,14.75,462,462,248,1172,455
c3,CEBPB,-0.2857188627388483,0.04667023689694079,4.416666666666667,318,402,399,1119,456
c2,TGIF1,-4.355828968849149,1.3025998791440565,1,411,275,462,1148,456
c1,GBX1,-2.3672206844412704,0,6.25,345,454,374,1173,456
c3,OVOL1,-0.493327430519413,0.6529834636614597,1.5,353,318,449,1120,457
c2,NRL,-3.1073010847725104,0.014527952220880937,6.3,391,414,344,1149,457
c1,TP73,-3.51994676260876,0.00323546870753774,5.5,380,417,386,1183,457
c3,PPARG,0.14031841024765712,0,2.3,237,460,435,1132,458
c2,ZNF528,-1.892495332877229,0.028262596378510647,3.6,346,403,416,1165,458
c1,TGIF1,-6.367165635513775,0.7427674423281672,1.3333333333333333,438,295,451,1184,458
c3,POU2F2,-4.631761318863502,0.005216015559485026,12.291666666666666,461,441,256,1158,459
c1,ZNF528,-3.9031631784248124,0.03021809923152863,3.25,385,379,426,1190,459
c2,HOXB3,-7.098872425233718,0.0090872012510607985,7.3,442,424,327,1193,459
c3,TFCP2,-0.39564117659471604,0.00417878782755682,5,334,444,385,1163,460
c1,TGIF2LX,-5.790269652480138,0,9.5,420,459,318,1197,460
c2,TP73,-5.144280184812191,0.035912097163424556,4,419,395,406,1220,460
c1,PKNOX2,-6.303083062889173,0.35928213681852095,1.5,434,318,449,1201,461
c3,E2F8,-0.8214653493309322,0.10520300859851059,2.0434782608695654,399,379,440,1218,461
c2,PKNOX2,-6.680927692370406,0.38115528081308614,1.125,436,333,457,1226,461
c1,HOXB3,-6.33554279359992,0,10,435,461,313,1209,462
c2,GBX2,-8.13720387594539,0.002141491104118506,6.3,450,443,345,1238,462
c3,JDP2,-2.2591734506525922,0.0018773543551558168,6.541666666666666,450,448,346,1244,462
c1,GBX2,-6.213436061426087,0,8,431,460,345,1236,463
c3,BACH2,-2.535947149850567,0.08146606151183618,3.3043478260869565,451,386,419,1256,463
